video_id,label,frames,label_id,shape,format
61933,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
61938,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
61942,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
61946,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
61961,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
61984,Mengetuk Jari,37,1,"(100, 176)",JPEG
61987,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
61995,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62006,Tidak ada gerakan,37,2,"(100, 176)",JPEG
62019,Mengetuk Jari,37,1,"(100, 176)",JPEG
62023,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62084,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
62096,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62104,Tidak ada gerakan,37,2,"(100, 176)",JPEG
62157,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62171,Tidak ada gerakan,37,2,"(100, 176)",JPEG
62213,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
62223,Mengetuk Jari,37,1,"(100, 132)",JPEG
62241,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
62264,Mengetuk Jari,37,1,"(100, 176)",JPEG
62266,Mengetuk Jari,37,1,"(100, 176)",JPEG
62274,Tidak ada gerakan,37,2,"(100, 176)",JPEG
62283,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
62334,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
62354,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62365,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
62401,Mengetuk Jari,37,1,"(100, 176)",JPEG
62429,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
62439,Mengetuk Jari,37,1,"(100, 132)",JPEG
62445,Mengetuk Jari,37,1,"(100, 176)",JPEG
62475,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62482,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
62525,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62530,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
62533,Mengetuk Jari,37,1,"(100, 176)",JPEG
62547,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
62550,Mengetuk Jari,37,1,"(100, 176)",JPEG
62556,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
62596,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62620,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
62630,Mengetuk Jari,37,1,"(100, 176)",JPEG
62654,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
62678,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
62682,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
62690,Mengetuk Jari,37,1,"(100, 132)",JPEG
62734,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
62755,Tidak ada gerakan,37,2,"(100, 176)",JPEG
62765,Tidak ada gerakan,37,2,"(100, 176)",JPEG
62773,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62778,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
62797,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62815,Mengetuk Jari,37,1,"(100, 132)",JPEG
62838,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62867,Mengetuk Jari,37,1,"(100, 176)",JPEG
62878,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
62931,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
62935,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
62953,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
62984,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
62989,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
63012,Tidak ada gerakan,37,2,"(100, 132)",JPEG
63015,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
63035,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
63043,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
63048,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
63049,Mengetuk Jari,37,1,"(100, 176)",JPEG
63132,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63134,Mengetuk Jari,37,1,"(100, 176)",JPEG
63143,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
63147,Tidak ada gerakan,37,2,"(100, 132)",JPEG
63194,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
63198,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
63199,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
63224,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63227,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
63228,Mengetuk Jari,37,1,"(100, 176)",JPEG
63235,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63245,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
63246,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63320,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
63364,Mengetuk Jari,37,1,"(100, 176)",JPEG
63377,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
63388,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63400,Mengetuk Jari,37,1,"(100, 176)",JPEG
63418,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63424,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
63425,Mengetuk Jari,37,1,"(100, 132)",JPEG
63430,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
63454,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
63459,Tidak ada gerakan,37,2,"(100, 132)",JPEG
63462,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
63490,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
63494,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
63509,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
63538,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
63558,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63599,Mengetuk Jari,37,1,"(100, 176)",JPEG
63653,Mengetuk Jari,37,1,"(100, 176)",JPEG
63660,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63735,Mengetuk Jari,37,1,"(100, 176)",JPEG
63745,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63805,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
63845,Mengetuk Jari,37,1,"(100, 176)",JPEG
63850,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
63861,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
63864,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
63879,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
63904,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
63933,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63937,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
63959,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63967,Tidak ada gerakan,37,2,"(100, 176)",JPEG
63990,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64001,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64021,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64041,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
64054,Tidak ada gerakan,37,2,"(100, 176)",JPEG
64056,Mengetuk Jari,37,1,"(100, 176)",JPEG
64057,Mengetuk Jari,37,1,"(100, 176)",JPEG
64082,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64111,Tidak ada gerakan,37,2,"(100, 176)",JPEG
64154,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
64168,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64169,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64171,Mengetuk Jari,37,1,"(100, 132)",JPEG
64183,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
64196,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64202,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
64204,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
64206,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
64216,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
64237,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64261,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64262,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
64266,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64274,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
64289,Tidak ada gerakan,37,2,"(100, 176)",JPEG
64314,Mengetuk Jari,37,1,"(100, 176)",JPEG
64323,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64327,Mengetuk Jari,37,1,"(100, 176)",JPEG
64376,Mengetuk Jari,37,1,"(100, 176)",JPEG
64388,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
64408,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64427,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64444,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64459,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64471,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64472,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
64501,Mengetuk Jari,37,1,"(100, 132)",JPEG
64505,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64510,Mengetuk Jari,37,1,"(100, 132)",JPEG
64514,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
64533,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64564,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64567,Mengetuk Jari,37,1,"(100, 176)",JPEG
64569,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64590,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64600,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64658,Mengetuk Jari,37,1,"(100, 176)",JPEG
64678,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64680,Mengetuk Jari,37,1,"(100, 176)",JPEG
64682,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64689,Tidak ada gerakan,37,2,"(100, 176)",JPEG
64701,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64705,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64737,Mengetuk Jari,37,1,"(100, 176)",JPEG
64754,Tidak ada gerakan,37,2,"(100, 176)",JPEG
64757,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64770,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64777,Mengetuk Jari,37,1,"(100, 176)",JPEG
64800,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
64805,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
64817,Mengetuk Jari,37,1,"(100, 176)",JPEG
64829,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64830,Mengetuk Jari,37,1,"(100, 132)",JPEG
64874,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64892,Mengetuk Jari,37,1,"(100, 176)",JPEG
64895,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64899,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
64908,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
64911,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
64921,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64933,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
64971,Tidak ada gerakan,37,2,"(100, 176)",JPEG
64977,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
64980,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
64982,Mengetuk Jari,37,1,"(100, 176)",JPEG
65003,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65052,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
65060,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65068,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65082,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
65092,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65124,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65128,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
65139,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
65174,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65180,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65194,Mengetuk Jari,37,1,"(100, 176)",JPEG
65209,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65221,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65231,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65252,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
65255,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65317,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
65332,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65348,Mengetuk Jari,37,1,"(100, 132)",JPEG
65349,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65356,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65359,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65418,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65436,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
65446,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
65468,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65504,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65529,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
65548,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
65549,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
65553,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65561,Mengetuk Jari,37,1,"(100, 176)",JPEG
65570,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65583,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65609,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65620,Mengetuk Jari,37,1,"(100, 176)",JPEG
65628,Mengetuk Jari,37,1,"(100, 132)",JPEG
65634,Mengetuk Jari,37,1,"(100, 176)",JPEG
65654,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65658,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
65689,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65693,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65708,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65715,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65742,Mengetuk Jari,37,1,"(100, 176)",JPEG
65744,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
65747,Mengetuk Jari,37,1,"(100, 176)",JPEG
65770,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65781,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65794,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
65796,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
65814,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65815,Mengetuk Jari,37,1,"(100, 176)",JPEG
65821,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65826,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
65831,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65834,Mengetuk Jari,37,1,"(100, 176)",JPEG
65858,Mengetuk Jari,37,1,"(100, 132)",JPEG
65863,Tidak ada gerakan,37,2,"(100, 132)",JPEG
65864,Mengetuk Jari,37,1,"(100, 132)",JPEG
65881,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65905,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
65926,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65963,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
65968,Tidak ada gerakan,37,2,"(100, 176)",JPEG
65983,Tidak ada gerakan,37,2,"(100, 176)",JPEG
66012,Mengetuk Jari,37,1,"(100, 176)",JPEG
66028,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
66059,Mengetuk Jari,37,1,"(100, 176)",JPEG
66071,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
66076,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
66085,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
66106,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
66132,Mengetuk Jari,37,1,"(100, 176)",JPEG
66142,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
66144,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
66154,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
66179,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
66204,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
66252,Mengetuk Jari,37,1,"(100, 176)",JPEG
66260,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
66268,Mengetuk Jari,37,1,"(100, 176)",JPEG
66293,Tidak ada gerakan,37,2,"(100, 176)",JPEG
66362,Tidak ada gerakan,37,2,"(100, 176)",JPEG
66365,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
66378,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
66383,Tidak ada gerakan,37,2,"(100, 132)",JPEG
66385,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
66408,Mengetuk Jari,37,1,"(100, 176)",JPEG
66427,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
66428,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
66498,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
66524,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
66525,Tidak ada gerakan,37,2,"(100, 176)",JPEG
66527,Tidak ada gerakan,37,2,"(100, 176)",JPEG
66529,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
66557,Mengetuk Jari,37,1,"(100, 176)",JPEG
66559,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
66572,Tidak ada gerakan,37,2,"(100, 176)",JPEG
66583,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
66619,Mengetuk Jari,37,1,"(100, 176)",JPEG
66710,Mengetuk Jari,37,1,"(100, 176)",JPEG
66725,Mengetuk Jari,37,1,"(100, 176)",JPEG
66742,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
66779,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
66790,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
66792,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
66798,Mengetuk Jari,37,1,"(100, 132)",JPEG
66809,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
66829,Mengetuk Jari,37,1,"(100, 176)",JPEG
66874,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
66882,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
66888,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
66890,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
66896,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
66911,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
66939,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
66955,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
66956,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
66975,Tidak ada gerakan,37,2,"(100, 176)",JPEG
66983,Mengetuk Jari,37,1,"(100, 132)",JPEG
67007,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
67016,Mengetuk Jari,37,1,"(100, 176)",JPEG
67046,Mengetuk Jari,37,1,"(100, 176)",JPEG
67060,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
67066,Tidak ada gerakan,37,2,"(100, 176)",JPEG
67110,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67114,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
67120,Tidak ada gerakan,37,2,"(100, 132)",JPEG
67134,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67153,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67163,Mengetuk Jari,37,1,"(100, 176)",JPEG
67234,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67252,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
67260,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67267,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67273,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67275,Tidak ada gerakan,37,2,"(100, 176)",JPEG
67288,Mengetuk Jari,37,1,"(100, 176)",JPEG
67295,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67306,Mengetuk Jari,37,1,"(100, 132)",JPEG
67310,Mengetuk Jari,37,1,"(100, 176)",JPEG
67342,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67365,Tidak ada gerakan,37,2,"(100, 176)",JPEG
67381,Mengetuk Jari,37,1,"(100, 132)",JPEG
67397,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67407,Mengetuk Jari,37,1,"(100, 176)",JPEG
67425,Mengetuk Jari,37,1,"(100, 176)",JPEG
67431,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67434,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67438,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67440,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67512,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67529,Tidak ada gerakan,37,2,"(100, 132)",JPEG
67531,Tidak ada gerakan,37,2,"(100, 132)",JPEG
67579,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67626,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67660,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
67671,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
67718,Tidak ada gerakan,37,2,"(100, 176)",JPEG
67730,Mengetuk Jari,37,1,"(100, 176)",JPEG
67734,Mengetuk Jari,37,1,"(100, 176)",JPEG
67752,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67774,Tidak ada gerakan,37,2,"(100, 176)",JPEG
67776,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67780,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67831,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67846,Tidak ada gerakan,37,2,"(100, 176)",JPEG
67862,Mengetuk Jari,37,1,"(100, 176)",JPEG
67873,Tidak ada gerakan,37,2,"(100, 176)",JPEG
67874,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
67885,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
67903,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67911,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67918,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67930,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
67943,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67952,Mengetuk Jari,37,1,"(100, 176)",JPEG
67961,Mengetuk Jari,37,1,"(100, 176)",JPEG
67963,Tidak ada gerakan,37,2,"(100, 176)",JPEG
67975,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
67997,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
68037,Mengetuk Jari,37,1,"(100, 176)",JPEG
68115,Tidak ada gerakan,37,2,"(100, 176)",JPEG
68126,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
68153,Tidak ada gerakan,37,2,"(100, 176)",JPEG
68164,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
68174,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
68176,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
68205,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
68247,Tidak ada gerakan,37,2,"(100, 176)",JPEG
68249,Mengetuk Jari,37,1,"(100, 176)",JPEG
68291,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
68297,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
68307,Mengetuk Jari,37,1,"(100, 176)",JPEG
68339,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
68345,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
68366,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
68368,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
68396,Mengetuk Jari,37,1,"(100, 176)",JPEG
68400,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
68413,Mengetuk Jari,37,1,"(100, 176)",JPEG
68416,Mengetuk Jari,37,1,"(100, 176)",JPEG
68451,Tidak ada gerakan,37,2,"(100, 176)",JPEG
68454,Tidak ada gerakan,37,2,"(100, 132)",JPEG
68500,Tidak ada gerakan,37,2,"(100, 176)",JPEG
68501,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
68535,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
68551,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
68577,Tidak ada gerakan,37,2,"(100, 176)",JPEG
68588,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
68602,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
68630,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
68635,Menarik Tangan Masuk,37,3,"(100, 132)",JPEG
68642,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
68644,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
68648,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
68656,Mengetuk Jari,37,1,"(100, 176)",JPEG
68675,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
68710,Tidak ada gerakan,37,2,"(100, 176)",JPEG
68720,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
68722,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
68757,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
68764,Mengetuk Jari,37,1,"(100, 132)",JPEG
68765,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
68769,Mengetuk Jari,37,1,"(100, 176)",JPEG
68844,Menarik Dua Jari Masuk,37,4,"(100, 132)",JPEG
68848,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
68853,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
68856,Menarik Dua Jari Masuk,37,4,"(100, 176)",JPEG
68858,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
68874,Mendorong Tangan Menjauh,37,5,"(100, 132)",JPEG
68914,Mendorong Tangan Menjauh,37,5,"(100, 176)",JPEG
68941,Mengetuk Jari,37,1,"(100, 176)",JPEG
68973,Menarik Tangan Masuk,37,3,"(100, 176)",JPEG
68976,Tidak ada gerakan,37,2,"(100, 132)",JPEG
68983,Mengetuk Jari,37,1,"(100, 176)",JPEG
